user_id,K,avg_throughput
118,K0,0.5394416492692863
119,K0,0.4997703993810781
120,K0,0.4234336043716383
121,K0,0.44429304793917035
122,K0,0.4662984833852075
123,K0,0.45149814936192495
124,K0,0.4526041652880884
125,K0,0.46028513141363986
126,K0,0.4705085038437107
127,K0,0.43985496735319707
128,K0,0.4645798285945628
129,K0,0.4718671547327262
130,K0,0.44657089644657966
131,K0,0.45895895956128746
132,K0,0.49083665402392257
133,K0,0.4602809145461683
134,K0,0.46109733464328884
135,K0,0.4466809577911926
136,K0,0.45566934619483346
137,K0,0.43913351023244673
138,K0,0.4158362873694596
139,K0,0.46010234850618065
140,K0,0.4387400027662728
141,K0,0.4392910232183954
142,K0,0.45292602686756595
143,K0,0.4527392666940837
144,K0,0.4472489042354732
145,K0,0.4117014183218997
146,K0,0.4722496924865696
147,K0,0.43637343580866644
148,K0,0.4603499921190783
149,K0,0.45961401367740073
150,K0,0.43063732021962886
151,K0,0.4896492613495461
152,K0,0.44354976167004684
153,K0,0.4946327758626158
154,K0,0.4863150285704573
155,K0,0.4897987318405701
156,K0,0.45391440936938476
157,K0,0.4621434282334796
158,K0,0.46802079523630746
159,K0,0.5397858324620146
160,K0,0.43675115420266325
161,K0,0.4371298593081628
162,K0,0.4754938112646794
163,K0,0.5714127258148121
164,K0,0.4750896883163205
165,K0,0.4334736649874028
166,K0,0.44553006748845214
167,K0,0.48010025112164745
168,K0,0.49558170067857377
169,K0,0.4471389508420768
170,K0,0.4555488987566345
171,K0,0.5065627399956102
172,K0,0.5620038355037655
173,K0,0.47803263098198673
174,K0,0.4643757184575823
175,K0,0.5188105457455506
176,K0,0.47059422334534823
177,K0,0.4604471849698443
178,K0,0.4944472668802098
179,K0,0.45466291654994495
180,K0,0.6336974744980227
181,K0,0.6209916792337036
182,K0,0.624924947522669
183,K0,0.6284928288891217
184,K0,0.5870692251177217
185,K0,0.5634625862667124
186,K0,0.5653491085251671
187,K0,0.6042920903863798
188,K0,0.6083094331289421
189,K0,0.5456469942047089
190,K0,0.5653262788384357
191,K0,0.5267884229683317
192,K0,0.5556753726144185
193,K0,0.5177292349514734
194,K0,0.5547940736402278
195,K0,0.48850871395648177
196,K0,0.508883470323345
197,K0,0.5240930552735995
198,K0,0.5499699248248415
199,K0,0.4937110330440861
200,K0,0.5262312904013083
201,K0,0.5754377503099168
202,K0,0.5173261835528917
203,K0,0.4904859553037822
204,K0,0.5192550523854054
205,K0,0.5207665258981264
206,K0,0.6609661398869021
207,K0,0.39923668922026895
208,K0,0.46884278654597145
209,K0,0.5207906922226346
210,K0,0.4895648600537307
211,K0,0.49722024627080624
212,K0,0.502572521776587
213,K0,0.5101937873200593
214,K0,0.557339076752714
215,K0,0.43299909490007066
216,K0,0.4907950201073466
217,K0,0.46946993291393585
218,K0,0.516214594074775
219,K0,0.4964991136205501
220,K0,0.4442999913574104
221,K0,0.5000798874419249
222,K0,0.46758733766449
223,K0,0.4812852909296144
224,K0,0.5287375265760905
225,K0,0.5016038271633398
226,K0,0.4832797397934814
227,K0,0.538434895525924
228,K0,0.48989673069976314
229,K0,0.5811082708783563
230,K0,0.5023111840942434
231,K0,0.4825707310155936
232,K0,0.4865174679319447
233,K0,0.5434311878136233
234,K0,0.5415230357816609
235,K0,0.49019760839052157
236,K0,0.47402725651102307
237,K0,0.5920461703458612
238,K0,0.505865180144664
239,K0,0.48781553696151286
240,K0,0.47211436349267655
241,K0,0.48347109784958214
242,K0,0.46021758943807584
243,K0,0.4654995953835641
244,K0,0.4616984316644666
245,K0,0.4896214398191726
246,K0,0.45850715398645087
247,K0,0.4722751407729631
248,K0,0.46593703753084603
249,K0,0.46248305077721263
250,K0,0.46113496599396825
251,K0,0.46516006672648336
252,K0,0.4596847216770983
253,K0,0.4725852215790081
254,K0,0.44241527255042873
255,K0,0.48295834479374794
256,K0,0.46143810577300853
257,K0,0.46625350297514456
258,K0,0.46022398796582864
259,K0,0.4777086084590301
260,K0,0.41703451409064357
261,K0,0.4489617666273553
262,K0,0.44756908119737754
263,K0,0.46992481738859804
264,K0,0.43849778515555793
265,K0,0.4301621169913044
266,K0,0.4605434236952679
267,K0,0.4404898480941818
268,K0,0.4736246280405383
269,K0,0.42976197998580257
270,K0,0.4950689337722786
271,K0,0.4111089713231742
272,K0,0.49274261469077724
273,K0,0.44453221232847845
274,K0,0.43456167426450715
275,K0,0.4919405314060216
276,K0,0.45856889714073634
277,K0,0.4537569093498428
278,K0,0.44377403381415
279,K0,0.46633186521755493
280,K0,0.43478826032192297
281,K0,0.5171849993830978
282,K0,0.4639305625668816
283,K0,0.4052541153753496
284,K0,0.521407230540002
285,K0,0.456283682916217
286,K0,0.4023343894199284
287,K0,0.4762238623847097
288,K0,0.5099617519214487
289,K0,0.45470803949853533
290,K0,0.46998333815770665
291,K0,0.44128750807646083
292,K0,0.46908727970821607
293,K0,0.4750868144389905
294,K0,0.4454630661419838
295,K0,0.5013527130396512
296,K0,0.4357921342278068
297,K0,0.44795813946036855
298,K0,0.42383487655871055
299,K0,0.43156878370900836
300,K0,0.5580757058286875
301,K0,0.5439989781269546
302,K0,0.6169564784376876
303,K0,0.6108835160294072
304,K0,0.6111970201700787
305,K0,0.622389413953256
306,K0,0.5928145534888329
307,K0,0.6260059619323854
308,K0,0.6257937415776446
309,K0,0.5700767284165801
310,K0,0.5309808725365422
311,K0,0.5164961549419067
312,K0,0.4341317013489693
313,K0,0.48544869185940315
314,K0,0.5276277555661383
315,K0,0.513336622217551
316,K0,0.4714810829088755
317,K0,0.4121018880590933
318,K0,0.543223771026514
319,K0,0.4679521250267514
320,K0,0.5183923843017448
321,K0,0.473128710129999
322,K0,0.5790682676397041
323,K0,0.5549368862138576
324,K0,0.4844634561719464
325,K0,0.503265771433023
326,K0,0.5617287134540659
327,K0,0.4114781223760195
328,K0,0.4293995279138135
329,K0,0.582158833215598
330,K0,0.5393771563481439
331,K0,0.5235711147512104
332,K0,0.5550228902301104
333,K0,0.4314924735185062
334,K0,0.4789483805389258
335,K0,0.49588944585698486
336,K0,0.5296676921787763
337,K0,0.47914482981947887
338,K0,0.5294993080338236
339,K0,0.5265727991258897
340,K0,0.5185272963007964
341,K0,0.48666844831033823
342,K0,0.4537301252419404
343,K0,0.5126947224584637
344,K0,0.45003994881541354
345,K0,0.45791278643836947
346,K0,0.5319656737828563
347,K0,0.4656213746443277
348,K0,0.5769312827173879
349,K0,0.5100605800732356
350,K0,0.5634522842436102
351,K0,0.4206711379521631
352,K0,0.5060473111172259
353,K0,0.42439207614472246
354,K0,0.42157657631730644
355,K0,0.5075863736028411
356,K0,0.5573510433772633
357,K0,0.432078361575829
358,K0,0.48488687703644473
359,K0,0.49810711787773154
360,K0,0.4750608110457191
361,K0,0.4438272519621269
362,K0,0.4710852650311873
363,K0,0.4207008224394974
364,K0,0.4297229113290901
365,K0,0.4299523862565805
366,K0,0.42774511756873396
367,K0,0.43906239373333444
368,K0,0.4078631689299598
369,K0,0.4410889704706315
370,K0,0.4003739027304323
371,K0,0.43297042005113356
372,K0,0.4050263488058566
373,K0,0.40979725583600823
374,K0,0.466088665428074
375,K0,0.41065283020739607
376,K0,0.4626743829986259
377,K0,0.4210171824906625
378,K0,0.4408362584099765
379,K0,0.41483396748938567
380,K0,0.4613482771132444
381,K0,0.42033839778307097
382,K0,0.4346862254985756
383,K0,0.4574196512001077
384,K0,0.4516949447799197
385,K0,0.4403869890804685
386,K0,0.4113297805255291
387,K0,0.43495450996691165
388,K0,0.4306253744795413
389,K0,0.42991315040818684
390,K0,0.44982791750071005
391,K0,0.39416751437304404
392,K0,0.4307516644599896
393,K0,0.48047365077091536
394,K0,0.4194632400146945
395,K0,0.4002547650464781
396,K0,0.44425273785618336
397,K0,0.4224801631908121
398,K0,0.41637225678678785
399,K0,0.4060628325785302
400,K0,0.42277587080805396
401,K0,0.48368230316619565
402,K0,0.41858986675507115
403,K0,0.43755313120809525
404,K0,0.43471309160463023
405,K0,0.5185896332099358
406,K0,0.41930219473215047
407,K0,0.4419329214347043
408,K0,0.4124779969521229
409,K0,0.4724962224593587
410,K0,0.4367684443010824
411,K0,0.4432400321976955
412,K0,0.46359944788516233
413,K0,0.4203966940074278
414,K0,0.4289614244434677
415,K0,0.4435779688516684
416,K0,0.44878744348006083
417,K0,0.4445948367157745
418,K0,0.4417239769053427
419,K0,0.44970575318946027
420,K0,0.4225031885435892
421,K0,0.37250500983335905
422,K0,0.43465754806901724
423,K0,0.44382138691257494
424,K0,0.42284915933182293
425,K0,0.47178226655761346
426,K0,0.451949019814187
427,K0,0.4483028247786358
428,K0,0.4075745552991024
429,K0,0.4846779545440313
430,K0,0.4388009796614659
431,K0,0.46299557634351984
432,K0,0.4619700602804615
433,K0,0.46655877108735444
434,K0,0.47645129228934113
435,K0,0.49014125617303256
436,K0,0.46161108266613454
437,K0,0.4768233718805088
438,K0,0.48877108142480913
439,K0,0.4398078506050021
440,K0,0.38777435044657915
441,K0,0.44791010485193394
442,K0,0.4800563492862099
443,K0,0.4202768322332207
444,K0,0.4751783154610719
445,K0,0.45145060860929964
446,K0,0.4663178485865773
447,K0,0.4645056801357106
448,K0,0.4612582297956381
449,K0,0.4149309456372903
450,K0,0.4671974365963482
451,K0,0.4288762276646057
452,K0,0.4663292674564174
453,K0,0.47979031850621046
454,K0,0.46067894675664584
455,K0,0.4883915404340802
456,K0,0.4674738551920829
457,K0,0.4356054294626998
458,K0,0.40027052144680564
459,K0,0.4803378539069083
460,K0,0.4994745225301061
461,K0,0.4320786665910966
462,K0,0.46232633506428655
463,K0,0.49899351793822183
464,K0,0.45098024216940685
465,K0,0.4361774650876045
466,K0,0.4675445284910645
467,K0,0.4567266562502821
468,K0,0.48275188203505515
469,K0,0.4750938495870967
470,K0,0.4167711079035581
471,K0,0.5144033091927309
472,K0,0.4844379323472963
473,K0,0.51000161487049
474,K0,0.5176947231235114
475,K0,0.46891599631621694
476,K0,0.44136351095849063
477,K0,0.4619548764672606
478,K0,0.5216524384256368
479,K0,0.4730075046177653
480,K0,0.48941787198898207
481,K0,0.4860010846937061
482,K0,0.4577390911921913
483,K0,0.45678700266247513
484,K0,0.4825747319138818
485,K0,0.4864385935764434
486,K0,0.4373019940389263
487,K0,0.47457424977146173
488,K0,0.49273986390727487
489,K0,0.4983858904359912
490,K0,0.48685781614856244
491,K0,0.47542054512827586
492,K0,0.4270700839853073
493,K0,0.5005844686657019
494,K0,0.5098173999472185
495,K0,0.46275613798639664
496,K0,0.3841889246252343
497,K0,0.46611611284514626
498,K0,0.4136214550636559
499,K0,0.43453775917601917
500,K0,0.44658081817263606
501,K0,0.5568638181854895
502,K0,0.5575971431209675
503,K0,0.4520159047850523
504,K0,0.47695769457973475
505,K0,0.5354448019310182
506,K0,0.47706086918731067
507,K0,0.5867918470480477
508,K0,0.4402139914196049
509,K0,0.5183530110122104
510,K0,0.4361279023147166
511,K0,0.4430035150922903
512,K0,0.47314754042619983
513,K0,0.5030422719821585
514,K0,0.5216471133469963
515,K0,0.47167323549506346
516,K0,0.4398012349185498
517,K0,0.5748845787089061
518,K0,0.4335357459291009
519,K0,0.44890904412059046
520,K0,0.48633193725792895
521,K0,0.4375788646895663
522,K0,0.5341537868380738
523,K0,0.49919313752944583
524,K0,0.4242963375963793
525,K0,0.4363704308630361
526,K0,0.48874544082270316
527,K0,0.5528586809246473
528,K0,0.523212325193248
529,K0,0.4143099965103356
530,K0,0.43333649817262454
531,K0,0.4573545409479572
532,K0,0.5029263038216452
533,K0,0.4937023976214003
534,K0,0.4877953521711097
535,K0,0.5071587294079654
536,K0,0.4862834769110924
537,K0,0.3773833883795529
538,K0,0.48327949088709476
539,K0,0.5026300738978031
540,K0,0.4791082692687966
541,K0,0.44043884617862733
542,K0,0.4856797420417909
543,K0,0.4887379615509067
544,K0,0.449873404231625
545,K0,0.4608009356513049
546,K0,0.45935828151864816
547,K0,0.49736271030612483
548,K0,0.45476534042352074
549,K0,0.49125664214178744
550,K0,0.48231888295225267
551,K0,0.498590171468972
552,K0,0.466926091314513
553,K0,0.47817514181836795
554,K0,0.47951874603476025
555,K0,0.5033302933784976
556,K0,0.46108618840805876
557,K0,0.4956278647101235
558,K0,0.46526409828342874
559,K0,0.45404191309849123
560,K0,0.4783267902513962
561,K0,0.460221328128914
562,K0,0.4475099685558468
563,K0,0.5049724748949368
564,K0,0.4836918176062945
565,K0,0.4536028989742002
566,K0,0.43599819364996634
567,K0,0.50859706202875
568,K0,0.5122519968926807
569,K0,0.4624104987965669
570,K0,0.4997547109462577
571,K0,0.5132423497804497
572,K0,0.4580819517196129
573,K0,0.46032124693645726
574,K0,0.5556841944819693
575,K0,0.4673448067395105
576,K0,0.42244402477473153
577,K0,0.5201824256774139
578,K0,0.5344924652870432
579,K0,0.44162236590569315
580,K0,0.42342934839920904
581,K0,0.5116563631824326
582,K0,0.4861805799820023
583,K0,0.473772402405503
584,K0,0.4731794913320461
585,K0,0.565830435898559
586,K0,0.5110898972555435
587,K0,0.4709751767379359
588,K0,0.5068591004803215
589,K0,0.5010861324774073
590,K0,0.4828839016878504
591,K0,0.445986539548758
592,K0,0.5240513066326502
593,K0,0.465735848636996
594,K0,0.4848774422628149
595,K0,0.5074862288821913
596,K0,0.5186588025174862
597,K0,0.4511430768050294
598,K0,0.5183291749094483
599,K0,0.4694032075098332
600,K0,0.48051392366767043
601,K0,0.5149313556505507
602,K0,0.46311708278718267
603,K0,0.48846886297703546
604,K0,0.45476677863236115
605,K0,0.4781633631775954
606,K0,0.4606398447184442
607,K0,0.4819289777478635
608,K0,0.4562299117789113
609,K0,0.4681506667494075
610,K0,0.45904057494590483
611,K0,0.46789626982197835
612,K0,0.4727538367174902
613,K0,0.4630031739589826
614,K0,0.4344139648498562
615,K0,0.4546915840889016
616,K0,0.458508164806199
617,K0,0.4892621478192017
618,K0,0.43415251908689745
619,K0,0.4714907420563439
620,K0,0.43599813920682245
621,K0,0.5079878361165044
622,K0,0.4296207631645952
623,K0,0.47233975735027084
624,K0,0.45105276006578787
625,K0,0.4435312806760858
626,K0,0.4546086851404186
627,K0,0.45095130977737774
628,K0,0.45644489295492346
629,K0,0.47327760578793376
630,K0,0.4390856009432414
631,K0,0.4800436964006873
632,K0,0.4603526638838409
633,K0,0.5034401813398156
634,K0,0.4159629751659322
635,K0,0.45972501787019104
636,K0,0.4700743461190269
637,K0,0.44568155647531393
638,K0,0.4409577715621063
639,K0,0.42118068057171015
640,K0,0.4652271365677091
641,K0,0.4763092772730441
642,K0,0.4033198626796508
643,K0,0.48359754983014697
644,K0,0.4723250072441554
645,K0,0.46633068795026933
646,K0,0.44412769018272613
647,K0,0.46228808630169
648,K0,0.42390892177284367
649,K0,0.4576783393427547
650,K0,0.4525756783315216
651,K0,0.432692702468334
652,K0,0.4742479471853746
653,K0,0.5082168371379614
654,K0,0.4550126750582325
655,K0,0.4722475767586207
656,K0,0.4910911461566082
657,K0,0.4544612110048305
658,K0,0.49729540119692306
659,K0,0.46896737376027753
660,K0,0.4366434630686069
661,K0,0.433223227765848
662,K0,0.44048202337154924
663,K0,0.441655810309847
664,K0,0.47940901816904785
665,K0,0.5073973106740273
666,K0,0.4306474059549225
667,K0,0.4629615193227404
668,K0,0.4201581103088476
669,K0,0.47070470424892596
670,K0,0.545527169991515
671,K0,0.45898708203369587
672,K0,0.4308271349956085
673,K0,0.4737412492058811
674,K0,0.4826194064942419
675,K0,0.47357291871131324
676,K0,0.4183929092512655
677,K0,0.49997807420911283
678,K0,0.42954823577659773
679,K0,0.4528686825122026
680,K0,0.4274130219728239
681,K0,0.47396780045199033
682,K0,0.49981411649041946
683,K0,0.4744146195718677
684,K0,0.441537934280818
685,K0,0.4479012613866217
686,K0,0.44895784586930226
687,K0,0.49549256977343265
688,K0,0.4663649459822408
689,K0,0.45947147109753345
690,K0,0.43171476614857396
691,K0,0.4776284160885791
692,K0,0.4439144984728953
693,K0,0.5180205103906583
694,K0,0.4590750307813474
695,K0,0.46293777427482846
696,K0,0.44541417826336316
697,K0,0.43574907638654553
698,K0,0.4563036531668026
699,K0,0.43690068625751266
700,K0,0.407808938613457
701,K0,0.4435842984951605
702,K0,0.48343823577539624
703,K0,0.4441227438673738
704,K0,0.4106047393184919
705,K0,0.4418776855307079
706,K0,0.4483009261617063
707,K0,0.5311201652861622
708,K0,0.5005099830547087
709,K0,0.43013958587609125
710,K0,0.424674504161881
711,K0,0.500943195923136
712,K0,0.48612008775821913
713,K0,0.41770055010330237
714,K0,0.4183964778107624
715,K0,0.4426269224393604
716,K0,0.5017868181322138
717,K0,0.4949212751442688
718,K0,0.4609550271402793
719,K0,0.44537907305655794
720,K0,0.5444569872298354
721,K0,0.4695060719715016
722,K0,0.43406985113952956
723,K0,0.48913815819313566
724,K0,0.5260655446386671
725,K0,0.45106547176037864
726,K0,0.489498890895425
727,K0,0.44176466144579457
728,K0,0.5433962014645858
729,K0,0.48768457279258925
730,K0,0.4624548708972365
731,K0,0.4215570489171975
732,K0,0.4631258435709864
733,K0,0.5168856304588825
734,K0,0.5051911181204085
735,K0,0.4995125821005093
736,K0,0.5039969919619361
737,K0,0.4695455044042581
738,K0,0.4834980637270659
739,K0,0.5100015003547845
740,K0,0.5057968315922523
741,K0,0.4610508051625945
742,K0,0.4855432842509404
743,K0,0.5444170824178591
744,K0,0.4766507719401598
745,K0,0.4701899463961488
746,K0,0.5094218150297855
747,K0,0.47668753963687666
748,K0,0.549263824193765
749,K0,0.482060214009593
750,K0,0.4533782203123561
751,K0,0.442709896593985
752,K0,0.47704604714701576
753,K0,0.569246132755024
754,K0,0.47489007537092126
755,K0,0.5400692567301111
756,K0,0.4501765360550135
757,K0,0.45691271319136373
758,K0,0.4849904179282898
759,K0,0.5459724488569717
760,K0,0.504845290302722
761,K0,0.4562571725776548
762,K0,0.43853689932195844
763,K0,0.4464443312697578
764,K0,0.5564219862177598
765,K0,0.46141283475486927
766,K0,0.501847343619798
767,K0,0.4671485794128867
768,K0,0.427990875412801
769,K0,0.5669074984626163
770,K0,0.5256832791726065
771,K0,0.47733470108516257
772,K0,0.44615143351761904
773,K0,0.5814282567133829
774,K0,0.5286529980785984
775,K0,0.49531087021303316
776,K0,0.4551183521199694
777,K0,0.47371617189151227
778,K0,0.510524601475357
779,K0,0.4900952854283306
780,K0,0.4490037765659344
781,K0,0.5656225139181573
782,K0,0.5684145829320923
783,K0,0.4903681090773963
784,K0,0.4039115965431595
785,K0,0.455940049845324
786,K0,0.6139581491600562
787,K0,0.5354763485263246
788,K0,0.5348860515820747
789,K0,0.51707151797301
790,K0,0.5870009966843206
791,K0,0.5013047229536094
792,K0,0.49683746760750636
793,K0,0.48917290991564605
794,K0,0.5188048250771428
795,K0,0.4651601044203415
796,K0,0.5397068063010034
797,K0,0.5749605784563978
798,K0,0.5537409012777784
799,K0,0.4626115389935241
800,K0,0.440049336836557
801,K0,0.47551270195095874
802,K0,0.5775950943323273
803,K0,0.5875653897061894
804,K0,0.4505469391492581
805,K0,0.44423907333974855
806,K0,0.5076179664330358
807,K0,0.4420011407421545
808,K0,0.5678007438978688
809,K0,0.5070158702900611
810,K0,0.48941803183897464
811,K0,0.5023302048312354
812,K0,0.4522931380637956
813,K0,0.5406615886978992
814,K0,0.5406999188903185
815,K0,0.5317333638670024
816,K0,0.5157983592625034
817,K0,0.5522392311813916
818,K0,0.5732793236403156
819,K0,0.5224883421633161
820,K0,0.48579710242515745
821,K0,0.4370459252869595
822,K0,0.4977236370718596
823,K0,0.5212674948603976
824,K0,0.4930271249375276
825,K0,0.5761416778385131
826,K0,0.42833860205993957
827,K0,0.4996553595193145
828,K0,0.5668058200146537
829,K0,0.5125855714681697
830,K0,0.5221621114504152
831,K0,0.5563808853051199
832,K0,0.5140555478102236
833,K0,0.4552209653511644
834,K0,0.503496656529702
835,K0,0.5067747123193951
836,K0,0.4421747871910995
837,K0,0.427575426472732
838,K0,0.4823687381710511
839,K0,0.5090455757510891
840,K0,0.44993025383008595
841,K0,0.46997994059735515
842,K0,0.44678135454527546
843,K0,0.45790109032605153
844,K0,0.4440617453414445
845,K0,0.4623590049753711
846,K0,0.4435208890316752
847,K0,0.4571542444708501
848,K0,0.4586100455589208
849,K0,0.421807748076585
850,K0,0.4535843516363392
851,K0,0.47072964572666764
852,K0,0.4330203335487401
853,K0,0.47986733377962093
854,K0,0.44886874284229084
855,K0,0.4505650546859126
856,K0,0.459354944292268
857,K0,0.424034128346392
858,K0,0.44835297165588806
859,K0,0.4508939559276056
860,K0,0.45137788725771977
861,K0,0.44128226388275704
862,K0,0.42043884230973744
863,K0,0.45422336911001215
864,K0,0.43960576809866136
865,K0,0.452277075596449
866,K0,0.4196888281625782
867,K0,0.47669982663896215
868,K0,0.4586877477872402
869,K0,0.4722606649011901
870,K0,0.4719290015745411
871,K0,0.44071145365965286
872,K0,0.4467487521194768
873,K0,0.4620296376677679
874,K0,0.45485625889867143
875,K0,0.4854933320674981
876,K0,0.4484420165416644
877,K0,0.47846035360049316
878,K0,0.4667398024882938
879,K0,0.4546559377103534
880,K0,0.45132757414748104
881,K0,0.42177633892218463
882,K0,0.4762334296278596
883,K0,0.4588168375314123
884,K0,0.4694807149333943
885,K0,0.43048766277135675
886,K0,0.48179596203304353
887,K0,0.46400163217857493
888,K0,0.47635093609958384
889,K0,0.4201104012150432
890,K0,0.4421204895870783
891,K0,0.45240351740152024
892,K0,0.4413022899146028
893,K0,0.44379334570519885
894,K0,0.5302963584077623
895,K0,0.462677968429259
896,K0,0.424801220119015
897,K0,0.43029135160913534
898,K0,0.4679730088821141
899,K0,0.46087443938331857
900,K0,0.4416351247983733
901,K0,0.5026364030139928
902,K0,0.5563570988740587
903,K0,0.6070765946017236
904,K0,0.4871168446921578
905,K0,0.39797452248029946
906,K0,0.5308704265423609
907,K0,0.425294096622696
908,K0,0.5799686034637703
909,K0,0.5085831226860107
910,K0,0.5141934647719758
911,K0,0.4993205775593827
912,K0,0.5002086112695893
913,K0,0.5264120926789219
914,K0,0.5492587764399185
915,K0,0.5179857862365627
916,K0,0.517378417405852
917,K0,0.4450647332929243
918,K0,0.5142165875846072
919,K0,0.4548094303331201
920,K0,0.4341999429445642
921,K0,0.5066062263931552
922,K0,0.6133021460571492
923,K0,0.7002580724515566
924,K0,0.5305016857702148
925,K0,0.4581900298604339
926,K0,0.4621390388123801
927,K0,0.49025798223703454
928,K0,0.6676377255659787
929,K0,0.519507366571029
930,K0,0.5450893003489012
931,K0,0.47949232710983103
932,K0,0.45103089021626197
933,K0,0.47731027396544284
934,K0,0.4773742181861883
935,K0,0.587558512618919
936,K0,0.49106947877164187
937,K0,0.4863665163345757
938,K0,0.49136670458373094
939,K0,0.5556685296948516
940,K0,0.5255553070711226
941,K0,0.5449439410912018
942,K0,0.5319222515887382
943,K0,0.4715074940149065
944,K0,0.47368536217697293
945,K0,0.5860133656565419
946,K0,0.5097790757372286
947,K0,0.5375450801680498
948,K0,0.5231831260062761
949,K0,0.5054935666700877
950,K0,0.5037659392480448
951,K0,0.5915171628809455
952,K0,0.49670818957218626
953,K0,0.5222133869457825
954,K0,0.5013517061378416
955,K0,0.4562902266376087
956,K0,0.5071844451546716
957,K0,0.5042525751133502
958,K0,0.5547690903216222
959,K0,0.6377048202781084
960,K0,0.5675437791967922
961,K0,0.5493782817355337
962,K0,0.506687478657268
963,K0,0.6184162822791942
964,K0,0.5828588936048135
965,K0,0.5865829127974327
966,K0,0.5436361968612371
967,K0,0.6133541355943211
968,K0,0.5586512677415375
969,K0,0.501064512722897
970,K0,0.5194605583314793
971,K0,0.5165807816078698
972,K0,0.6113433187903704
973,K0,0.5068477814685365
974,K0,0.6481112994357499
975,K0,0.5908504133678562
976,K0,0.4721984830666245
977,K0,0.43634698865668153
978,K0,0.544487269500188
979,K0,0.6696986438664014
980,K0,0.5467110984928303
981,K0,0.5346960746387148
982,K0,0.5239419431258859
983,K0,0.44850920537634303
984,K0,0.41422093265210597
985,K0,0.5204321504261664
986,K0,0.5695907964951007
987,K0,0.5313015396168369
988,K0,0.6297355948004519
989,K0,0.5242739084616389
990,K0,0.39316818747824045
991,K0,0.5215197969675318
992,K0,0.4768621788535553
993,K0,0.5397025035073534
994,K0,0.5492964538947204
995,K0,0.49334829372914696
996,K0,0.5581809272959344
997,K0,0.48496581000376116
998,K0,0.48374578864646456
999,K0,0.5304844262287236
1000,K0,0.5515978625327148
1001,K0,0.4834346522455308
1002,K0,0.5986174884973808
