user_id,K,avg_throughput
337,K0,108.19387507205147
338,K0,109.88556729922122
339,K0,109.09675521606198
340,K0,108.17348848575425
341,K0,107.92540233025511
342,K0,108.92250333400818
343,K0,107.73820187639316
344,K0,109.87121493009472
345,K0,107.96464533975059
346,K0,108.16718113994214
347,K0,108.22841866837841
348,K0,108.6002718715741
349,K0,109.29486190858177
350,K0,109.68672055331625
351,K0,109.62466575737052
352,K0,109.18356713823738
353,K0,108.0303453730138
354,K0,108.39645447773803
355,K0,108.94541040234792
356,K0,109.09761656932965
357,K0,108.42633537279205
358,K0,109.76093715170657
359,K0,110.08356429011067
360,K0,108.51671817641301
361,K0,108.99924856713376
362,K0,108.54904703428133
363,K0,109.57502109963528
364,K0,108.89916294451928
365,K0,108.08741256600375
366,K0,108.02498458276416
367,K0,109.68720693984467
368,K0,108.59525289105046
369,K0,109.83798641377244
370,K0,108.29152741057806
371,K0,109.45163036551614
372,K0,108.0527451311
373,K0,108.46617138879505
374,K0,108.54053343492285
375,K0,108.0870704095146
376,K0,108.05730494401513
377,K0,108.79125494986684
378,K0,109.67380724120525
379,K0,109.8059659329791
380,K0,108.54305607613452
381,K0,108.05705954481776
382,K0,109.4538415453905
383,K0,109.18992245820027
384,K0,108.02456093873981
385,K0,108.48990200738956
386,K0,108.79737531840554
387,K0,109.49934348270368
388,K0,107.98895037952872
389,K0,108.49342971949658
390,K0,108.6347187929254
391,K0,109.0285994224531
392,K0,108.12996362897661
393,K0,108.7012091122477
394,K0,108.41154749733553
395,K0,109.44867459284417
396,K0,108.86815176184864
397,K0,108.75029948985791
398,K0,108.37850721428775
399,K0,109.85224060415936
400,K0,108.02594248849225
401,K0,108.05572863692925
402,K0,108.83897495626428
403,K0,108.98306623283968
404,K0,109.89809960939972
405,K0,108.38795272090758
406,K0,109.43524516658893
407,K0,108.39401072877851
408,K0,109.31859330355803
409,K0,108.02731581850117
410,K0,109.17366714266636
411,K0,107.81614254086688
412,K0,109.16933509446012
413,K0,108.07785216347162
414,K0,109.05355958857942
415,K0,108.89921548498893
416,K0,108.05635886290545
417,K0,109.60109765258896
418,K0,109.68745631419851
419,K0,108.92798166055427
420,K0,108.63986339467391
421,K0,108.24361696596822
422,K0,108.18256698340836
423,K0,107.8745653474489
424,K0,107.2725580370331
425,K0,107.4854118988524
426,K0,107.81479268921687
427,K0,107.59647480788553
428,K0,108.88764166832888
429,K0,108.14299134979098
430,K0,107.51837785996979
431,K0,108.09983780806581
432,K0,107.74552545104251
433,K0,107.63715095618828
434,K0,108.10147159988692
435,K0,107.93981849521464
436,K0,107.94127267302291
437,K0,108.80511253542169
438,K0,107.73676335891402
439,K0,108.44811647692786
440,K0,108.07822180484847
441,K0,107.51939703812803
442,K0,107.40510126118598
443,K0,108.1193490771999
444,K0,107.92391772967923
445,K0,108.32512333687804
446,K0,108.93165398842909
447,K0,107.45545463503359
448,K0,107.37076410247714
449,K0,107.22492614353322
450,K0,108.20766466666649
451,K0,108.39136257680252
452,K0,107.46549303608356
453,K0,107.6252115507293
454,K0,107.9078600016651
455,K0,107.5177094804062
456,K0,107.50668775208894
457,K0,108.60855215523785
458,K0,107.45240930620687
459,K0,107.83887081425365
460,K0,107.44041777449699
461,K0,107.95011051131267
462,K0,107.29344751506379
463,K0,108.19549292132669
464,K0,107.378149022046
465,K0,108.16958223224665
466,K0,108.13468213689838
467,K0,108.62645912931316
468,K0,107.63751413545758
469,K0,107.9353269805469
470,K0,107.89721528041875
471,K0,107.27330917229658
472,K0,107.47997498326194
473,K0,107.98428948509905
474,K0,107.88394200399807
475,K0,107.83478454473291
476,K0,107.83557260450392
477,K0,108.3489627242167
478,K0,108.38843657825964
479,K0,108.0102808204036
480,K0,107.97972682024233
481,K0,108.21930100530798
482,K0,108.18086547947073
483,K0,108.55074071122435
484,K0,108.1555285498233
485,K0,107.24930173640259
486,K0,107.785535328466
487,K0,107.38302356012439
488,K0,107.73189339855759
489,K0,109.30858231188786
490,K0,107.90563426142907
491,K0,106.78095577241177
492,K0,107.35916896973569
493,K0,108.16196804550644
494,K0,108.17769814142186
495,K0,106.9757271486479
496,K0,108.12558251368414
497,K0,108.79095618262592
498,K0,107.73059018495383
499,K0,107.15187756884627
500,K0,107.49711867027692
501,K0,108.10271420890926
502,K0,107.88203778378853
503,K0,108.48786243066431
504,K0,107.89349778998009
505,K0,109.96447567516425
506,K0,107.40898741478729
507,K0,107.72496628770183
508,K0,107.99863429879021
509,K0,108.01274579280393
510,K0,108.07784092524123
511,K0,107.69549064220053
512,K0,107.61808398319833
513,K0,107.68948366205689
514,K0,107.8679791418192
515,K0,107.5136810484426
516,K0,108.14295271526807
517,K0,109.57851340335007
518,K0,110.1129141492011
519,K0,107.87148790268601
520,K0,107.2305049960258
521,K0,108.99252516105715
522,K0,107.22169232828486
523,K0,107.44288104785657
524,K0,107.65410611993944
525,K0,108.28008526445858
526,K0,107.63745854110697
527,K0,107.20980134636324
528,K0,107.84976331145324
529,K0,108.20041633405579
530,K0,107.44575220517656
531,K0,108.3988736341217
532,K0,109.46477233144076
533,K0,107.35982647274159
534,K0,108.16341978082636
535,K0,107.97131276234478
536,K0,109.019408274261
537,K0,106.9386178386578
538,K0,107.48728317477561
539,K0,107.84932781744544
540,K0,108.54853755210462
541,K0,108.99860039406326
542,K0,108.52292211392292
543,K0,108.54381853765767
544,K0,107.74917091572866
545,K0,108.66230065027823
546,K0,107.92495179343793
547,K0,108.3186907605682
548,K0,107.45209988888277
549,K0,112.2707359466404
550,K0,107.8299709893184
551,K0,107.7560593507008
552,K0,107.98833715067646
553,K0,108.75652101981119
554,K0,107.9898782151404
555,K0,109.22536946793231
556,K0,109.37735083198787
557,K0,107.55358638102804
558,K0,108.59101864635556
559,K0,107.30797761218585
560,K0,108.67909797459588
561,K0,108.35171346883992
562,K0,107.98220512269931
563,K0,108.50167465377545
564,K0,107.76517580242638
565,K0,108.20875324116328
566,K0,108.0412903831635
567,K0,110.07654035656336
568,K0,108.11226808304467
569,K0,107.74164297179651
570,K0,111.26407250929125
571,K0,108.76432014693042
572,K0,110.27404598460288
573,K0,110.2145791893339
574,K0,108.66507824083541
575,K0,107.89729476364839
576,K0,109.77502427385963
577,K0,108.30062601764642
578,K0,108.6837934845538
579,K0,107.93229837713434
580,K0,108.34471704843845
581,K0,109.89376099640008
582,K0,107.94643500822102
583,K0,108.10850611004514
584,K0,107.28788185679683
585,K0,108.6328651152726
586,K0,107.8431317272273
587,K0,108.79552646842808
588,K0,107.88328733744073
589,K0,107.92956211376631
590,K0,108.89648358185542
591,K0,109.43806573544201
592,K0,108.25070839243878
593,K0,108.88572532011855
594,K0,108.5076573782534
595,K0,108.41825013358786
596,K0,109.12060655753947
597,K0,108.35783187680398
598,K0,108.77456735907361
599,K0,108.21436285688881
600,K0,108.09007979000606
601,K0,108.1068312531074
602,K0,107.31916480439064
603,K0,108.17139478011235
604,K0,108.25558697084432
605,K0,108.86342143424635
606,K0,108.1628190248241
607,K0,107.8554115467664
608,K0,108.0586832281285
609,K0,108.00218204403457
610,K0,107.86618216056921
611,K0,107.86630626120429
612,K0,107.65241162198177
613,K0,108.30851646726242
614,K0,108.31571509905976
615,K0,107.95548858021225
616,K0,108.21377656675072
617,K0,107.9980492391267
618,K0,108.10148987161188
619,K0,108.6557779380293
620,K0,107.923033793065
621,K0,107.76493390777883
622,K0,108.20578538171775
623,K0,107.58493201801804
624,K0,108.6181523155296
625,K0,108.81726954972274
626,K0,108.69480385674404
627,K0,107.74788908551362
628,K0,108.21946957368485
629,K0,108.83480579871177
630,K0,107.64431435047827
631,K0,107.98471487112242
632,K0,107.57096431629434
633,K0,107.90006926945017
634,K0,107.8471730675296
635,K0,108.74211190728288
636,K0,107.80579600915878
637,K0,108.03114488164101
638,K0,107.65077005973029
639,K0,107.9024450487647
640,K0,107.94813178613717
641,K0,108.15920776794015
642,K0,108.02021888293935
643,K0,107.94611810451492
644,K0,108.1695894918888
645,K0,107.8228434844704
646,K0,107.364087987988
647,K0,107.71076436959552
648,K0,108.32654036527407
649,K0,108.36784106343782
650,K0,107.86823606570523
651,K0,108.15727392518757
652,K0,107.57854538715345
653,K0,108.85238148350777
654,K0,107.92674101356882
655,K0,108.10591577624733
656,K0,107.87902764607009
657,K0,107.97057774172711
658,K0,108.34976295788111
659,K0,108.1801307434683
660,K0,109.44526652524414
661,K0,109.7170937135225
662,K0,108.97508711132346
663,K0,108.64062027573293
664,K0,108.50846774558877
665,K0,109.0330518298687
666,K0,109.39009107691955
667,K0,108.9893816522335
668,K0,108.75534538466121
669,K0,109.29129148044153
670,K0,109.71011380176517
671,K0,109.7704509976313
672,K0,109.23670543509552
673,K0,107.84386913861992
674,K0,108.80529782191218
675,K0,108.60989412275983
676,K0,109.80271029511341
677,K0,108.33438842882308
678,K0,107.83709319533627
679,K0,109.23618301713083
680,K0,109.73504162563431
681,K0,110.12005598180278
682,K0,110.21134563387184
683,K0,108.35497874109653
684,K0,109.75884956785124
685,K0,108.48633469010089
686,K0,108.4297209634437
687,K0,109.76989466415534
688,K0,109.23360281389019
689,K0,107.4707736194358
690,K0,108.14608649348463
691,K0,109.07950043112406
692,K0,107.45907055789681
693,K0,107.70295957461231
694,K0,108.92278113680022
695,K0,108.60366980928258
696,K0,108.59501020105904
697,K0,110.16305570417653
698,K0,109.4593359421091
699,K0,108.7056846133753
700,K0,109.38206915457098
701,K0,109.89336302576785
702,K0,110.02712683099203
703,K0,108.9592693498027
704,K0,110.47624142681624
705,K0,109.67166429362697
706,K0,109.77045768515542
707,K0,108.58715033270346
708,K0,108.94758817113055
709,K0,108.14656020290094
710,K0,109.19049577792579
711,K0,109.76897637573961
712,K0,108.90218994367255
713,K0,108.77032241217348
714,K0,109.56632605950047
715,K0,109.50471867700776
716,K0,109.5607444733837
717,K0,109.76982937799114
718,K0,109.76952170408708
719,K0,109.95898576205668
720,K0,108.05144690174072
721,K0,109.26503198769933
722,K0,108.11130731588636
723,K0,107.9746429017607
724,K0,108.81192658853118
725,K0,109.01696121231986
726,K0,108.35767792601395
727,K0,108.39408176298105
728,K0,108.54480968526407
729,K0,108.884102420393
730,K0,109.85670478240462
731,K0,108.1218403913089
732,K0,107.3797023532105
733,K0,108.82777894301117
734,K0,108.15792336941563
735,K0,108.65538711162702
736,K0,107.02170661755315
737,K0,108.20612801389292
738,K0,106.96078960444484
739,K0,107.7491438912228
740,K0,107.61756682945901
741,K0,108.2644405091752
742,K0,108.49535284769186
743,K0,109.59167768071482
744,K0,108.82957587931449
745,K0,109.14276189908952
746,K0,108.04105579505014
747,K0,108.77680273230928
748,K0,108.95084517218227
749,K0,109.08644444679132
750,K0,107.15459980643575
751,K0,107.94698707074677
752,K0,108.90499605944635
753,K0,108.68662722673129
754,K0,107.16098775070715
755,K0,108.35851600286804
756,K0,108.35267695890406
757,K0,108.12104321008124
758,K0,109.40252006551641
759,K0,108.95156586197682
760,K0,108.95177935631605
761,K0,107.42177773087506
762,K0,108.5470947700531
763,K0,109.11641679112527
764,K0,109.1156171442678
765,K0,108.75143048603721
766,K0,109.04261266353315
767,K0,109.35504467324965
768,K0,107.49959206018761
769,K0,108.44588091586994
770,K0,108.94427480226355
771,K0,107.21716070135798
772,K0,108.62246297065383
773,K0,106.52108459087508
774,K0,107.90870090710558
775,K0,107.95782447099911
776,K0,107.99073875984884
777,K0,107.1483493559245
778,K0,108.26627562778849
779,K0,108.34017667749508
780,K0,108.63773089955448
781,K0,109.66288519643876
782,K0,109.35279602869966
783,K0,109.0981399676945
784,K0,108.3498311695529
785,K0,108.80625569621193
786,K0,108.33994627744676
787,K0,108.62456289241872
788,K0,108.80356043483157
789,K0,107.7586571510785
790,K0,108.27925916784963
791,K0,108.6207030318812
792,K0,108.28820641378475
793,K0,108.06456869477864
794,K0,109.48173464604793
795,K0,108.72093263171361
796,K0,108.92155278495774
797,K0,110.38654482041265
798,K0,107.71288746485321
799,K0,108.1404345040585
800,K0,109.13330830273964
801,K0,108.52697838393556
802,K0,108.52047321939922
803,K0,108.85162533323701
804,K0,107.9656223946095
805,K0,108.61160016200294
806,K0,108.52106229291556
807,K0,108.75076932462831
808,K0,108.44848626583637
809,K0,109.087040042837
810,K0,108.20806186664635
811,K0,107.76201629518432
812,K0,108.43008061434203
813,K0,109.23178557202517
814,K0,108.85856895978834
815,K0,109.39311519515442
816,K0,108.24660263338589
817,K0,108.24464266163126
818,K0,107.76557261918062
819,K0,108.66008748303588
820,K0,108.52196608741335
821,K0,108.10666532737979
822,K0,109.50296532204429
823,K0,107.74181596528163
824,K0,107.50790407557673
825,K0,108.63912865709908
826,K0,109.95395030366248
827,K0,109.01662446192758
828,K0,107.90194047479753
829,K0,108.76819611421438
830,K0,108.69546785410223
831,K0,108.06229025712146
832,K0,107.7649534908815
833,K0,108.75686040505677
834,K0,108.87640748454741
835,K0,108.89196797617923
836,K0,108.3304857364689
837,K0,108.52309523117071
838,K0,107.48014364416295
839,K0,109.14447873967005
840,K0,108.96531292997192
841,K0,109.36151909950051
842,K0,108.85707230019183
843,K0,107.20069160054678
844,K0,108.59216238734189
845,K0,109.93444525191856
846,K0,108.31777546853299
847,K0,107.83956139710843
848,K0,108.16965217664632
849,K0,109.5087598305712
850,K0,108.59552303980422
851,K0,108.45509047413084
852,K0,109.7777011363813
853,K0,108.0818862838857
854,K0,107.92487165793683
855,K0,108.22444450621329
856,K0,109.45529930187953
857,K0,107.15568765392574
858,K0,109.89028216869876
859,K0,109.93956735052642
860,K0,108.18581400616225
861,K0,107.59275868468166
862,K0,109.40558713727746
863,K0,108.49026051191534
864,K0,108.86954853109161
865,K0,109.43962974295717
866,K0,108.11642431814063
867,K0,107.85951751504888
868,K0,109.54172116974436
869,K0,109.43222256921504
870,K0,108.37309764703427
871,K0,107.89325456173925
872,K0,107.99065910363156
873,K0,108.12666848426376
874,K0,108.41834430325063
875,K0,108.7395727485141
876,K0,108.29168796400518
877,K0,110.0952560845913
878,K0,109.74744879971757
879,K0,108.92191788366422
880,K0,108.91373039207978
881,K0,109.14138745079204
882,K0,109.23886555130842
883,K0,107.90671114377969
884,K0,108.30207244525718
885,K0,108.30120335889927
886,K0,108.82268403475409
887,K0,107.0115284320837
888,K0,108.27301472178594
889,K0,108.60902491876844
890,K0,108.75210690271389
891,K0,108.7919380821564
892,K0,108.1235268365847
893,K0,107.8472781556768
894,K0,108.99516749685435
895,K0,108.69705087597144
896,K0,109.12505760245195
897,K0,108.63587907773773
898,K0,109.13765513785287
899,K0,109.38154046016086
900,K0,108.99619769966554
901,K0,110.39244392394693
902,K0,109.25723039569857
903,K0,108.19902428998367
904,K0,108.97564318260471
905,K0,109.82449270446341
906,K0,109.31998239608721
907,K0,109.55114274579321
908,K0,108.91126897557328
909,K0,109.16307021227992
910,K0,108.82368543745888
911,K0,108.98877074694241
912,K0,108.55114899516484
913,K0,109.1864689891938
914,K0,108.99488584874265
915,K0,108.93951518968912
916,K0,108.84739830316616
917,K0,109.59015376426525
918,K0,109.04381042912516
919,K0,109.6629306141311
920,K0,110.39910042404995
921,K0,108.79515246856796
922,K0,109.19740596792292
923,K0,107.5715987626418
924,K0,108.98531390364425
925,K0,109.99514006515935
926,K0,109.12010692920938
927,K0,107.88676359523356
928,K0,108.93793067542028
929,K0,108.82949796101263
930,K0,108.20548509714632
931,K0,107.80330541458159
932,K0,110.340512528588
933,K0,109.52312517575764
934,K0,109.7879405789462
935,K0,110.24979299234685
936,K0,108.98314064897264
937,K0,108.2650110712801
938,K0,109.31098980748479
939,K0,109.27986060823979
940,K0,108.98022559634168
941,K0,110.15915981140567
942,K0,108.41492495962319
943,K0,108.80130932496837
944,K0,108.17921258593177
945,K0,108.51184409849928
946,K0,109.47525615707372
947,K0,109.99412824042156
948,K0,107.82115223773411
949,K0,109.72521302260759
950,K0,110.49396133541372
951,K0,109.11708418661654
952,K0,108.66797945955138
953,K0,108.8312615276311
954,K0,107.97053286980267
955,K0,109.47008255389754
956,K0,109.18744115475947
957,K0,109.15426312429145
958,K0,109.22849262488326
959,K0,108.29330998935849
960,K0,107.94547073649062
961,K0,109.10390339548258
962,K0,108.41676766186671
963,K0,108.50438465206129
964,K0,108.64118810361512
965,K0,108.32679618187842
966,K0,107.6451245740556
967,K0,107.72128722326994
968,K0,108.24551482393987
969,K0,108.06205083478729
970,K0,108.11425097144638
971,K0,108.4110446706959
972,K0,108.67170304707558
973,K0,107.32548164817051
974,K0,109.28188753683176
975,K0,107.60753100231159
976,K0,108.01396549422323
977,K0,108.70710525759414
978,K0,108.77413074463489
979,K0,107.85469531596475
980,K0,107.87307167168005
981,K0,108.30520143261103
982,K0,109.12703676897388
983,K0,107.8049085975195
984,K0,108.21083258842316
985,K0,108.15508945294334
986,K0,108.9999458226304
987,K0,107.34257133294595
988,K0,107.66445112681767
989,K0,108.21129325855817
990,K0,109.00746910976558
991,K0,107.33563837748791
992,K0,108.90448198415217
993,K0,108.35334753851885
994,K0,108.97876824335769
995,K0,107.78679200415263
996,K0,108.24912410600689
997,K0,109.11228678908984
998,K0,108.51469757949256
999,K0,108.06972290137004
1000,K0,109.5010955941576
1001,K0,107.87231682477262
1002,K0,109.1039410681512
1003,K0,108.15982942089454
1004,K0,107.19312977608965
1005,K0,108.31966791041732
1006,K0,108.20504397218893
1007,K0,107.71920978041048
1008,K0,107.86563595594755
1009,K0,108.85012720019284
1010,K0,107.33631536844496
1011,K0,107.64220496538933
1012,K0,107.73287037676623
1013,K0,108.10950633422998
1014,K0,108.10110445998026
1015,K0,108.49550395361724
1016,K0,108.69679129319049
1017,K0,107.87092360521073
1018,K0,108.97758532674466
1019,K0,107.63748553311635
1020,K0,106.12138365212006
1021,K0,106.11948848955224
1022,K0,107.69579508232007
1023,K0,107.87395494354999
1024,K0,107.4224780508517
1025,K0,107.54117320524696
1026,K0,108.14377482559972
1027,K0,106.95166467072914
1028,K0,108.35588257695903
1029,K0,106.6061197599164
1030,K0,107.33914613102284
1031,K0,108.64870503254019
1032,K0,106.67529610873108
1033,K0,106.79186081552821
1034,K0,107.76148484661913
1035,K0,107.0476949166254
1036,K0,107.80870512005802
1037,K0,106.11948285472937
1038,K0,107.55230311807054
1039,K0,106.75827423253362
1040,K0,108.13242399082873
1041,K0,107.00859380356883
1042,K0,109.05530779708737
1043,K0,107.79575421433115
1044,K0,106.45881681794324
1045,K0,106.75949743306967
1046,K0,107.48142599559408
1047,K0,107.11601869176803
1048,K0,108.22724615094438
1049,K0,107.88813149679231
1050,K0,106.59577396718943
1051,K0,107.75521575352482
1052,K0,107.32948790489027
1053,K0,107.22074213689125
1054,K0,108.60639446097339
1055,K0,107.40664028749907
1056,K0,107.95974328754423
1057,K0,108.20928286881788
1058,K0,106.78452224658635
1059,K0,108.00683811877579
1060,K0,107.75028554000917
1061,K0,107.30239945165927
1062,K0,107.11950694805249
1063,K0,106.77742564430761
1064,K0,106.81707947632518
1065,K0,107.50932571187317
1066,K0,107.57210819567455
1067,K0,107.18926346806684
1068,K0,107.5231420386006
