user_id,K,avg_throughput
0,K0,105.94347228170327
1,K0,106.02959885086098
2,K0,98.59332937293055
3,K0,106.61672431148192
4,K0,105.95292129373709
5,K0,73.77241373503178
6,K0,84.86138751066281
7,K0,105.95784942273005
8,K0,89.90570849188835
9,K0,89.90208693257539
10,K0,98.08803593800813
11,K0,76.29773549882452
12,K0,98.07382685785214
13,K0,105.95000478407407
14,K0,84.85105106280498
15,K0,95.2867397838716
16,K0,95.28740725553341
17,K0,105.87694935889598
18,K0,66.75795384741775
19,K0,95.29405356356006
20,K0,106.96732727695085
21,K0,84.8602659481882
22,K0,105.91306524443473
23,K0,105.91329818465573
24,K0,106.6160406223175
25,K0,65.66857149738016
26,K0,68.65182544350984
27,K0,79.1965510201706
28,K0,66.7630779841362
29,K0,84.85870364735182
30,K0,68.6562834911488
31,K0,106.6171330715054
32,K0,68.65159210589727
33,K0,73.78457957816285
34,K0,106.61532114352374
35,K0,106.03035477284205
36,K0,106.02288228469881
37,K0,84.85330792597019
38,K0,68.26567428404675
39,K0,106.96603399117697
40,K0,66.75711938878173
41,K0,68.64997861725732
42,K0,84.85349369017128
43,K0,89.90788355381818
44,K0,89.90569663875068
45,K0,89.90222221836154
46,K0,98.07035554751943
47,K0,84.85888606531357
48,K0,79.20655986580559
49,K0,105.87534714359347
50,K0,95.28623519578973
51,K0,68.27698916312356
52,K0,68.65447925567376
53,K0,76.30417887254606
54,K0,84.85874521012293
55,K0,66.75758807296283
56,K0,95.28191200755376
57,K0,106.62057069429503
58,K0,106.03034574138621
59,K0,66.75676995770871
60,K0,82.7389145632841
61,K0,82.92294112862007
62,K0,68.20804440543179
63,K0,92.54248914078151
64,K0,100.95752108727767
65,K0,81.0577294908183
66,K0,100.37050996727103
67,K0,81.05314322734345
68,K0,112.1846490937537
69,K0,111.4694502592508
70,K0,111.46055436987109
71,K0,71.6216772581969
72,K0,73.71206982628499
73,K0,66.95392218951228
74,K0,93.52681345900798
75,K0,73.71085430370879
76,K0,100.95275478180127
77,K0,82.92682645524486
78,K0,112.18738295860753
79,K0,93.52902609694335
80,K0,81.05684591487373
81,K0,81.05441916131049
82,K0,73.71251111306361
83,K0,100.95658058893672
84,K0,112.18560494791988
85,K0,78.0432103030588
86,K0,75.38897039530111
87,K0,92.54070319603007
88,K0,112.1764713962249
89,K0,111.62176623830806
90,K0,110.35897741338484
91,K0,75.38666947849855
92,K0,66.95205130216763
93,K0,73.7107232286041
94,K0,82.92698094218296
95,K0,100.3712589494086
96,K0,66.95190619848246
97,K0,109.36045392504762
98,K0,111.46586710352237
99,K0,81.05923959775208
100,K0,66.95657403728467
101,K0,66.95497729821962
102,K0,92.54034200488239
103,K0,100.95133293850867
104,K0,100.95048959026454
105,K0,100.95178798233654
106,K0,110.36066220926519
107,K0,109.35920491100902
108,K0,111.61991010427623
109,K0,112.1855953224467
110,K0,66.95534404171642
111,K0,100.36567173220776
112,K0,111.46605038567742
113,K0,66.95037561065905
114,K0,92.54311573565303
115,K0,81.06010854914113
116,K0,112.17626739822174
117,K0,66.95298761855447
118,K0,111.61909845749794
119,K0,111.4717902844544
120,K0,74.19812407582636
121,K0,72.40902874665406
122,K0,109.59551508892358
123,K0,109.59834750303855
124,K0,72.40586366663109
125,K0,79.89900573260357
126,K0,66.05348138480191
127,K0,76.665887841301
128,K0,85.60635560284693
129,K0,67.13591814451404
130,K0,85.61146345814088
131,K0,81.45878192043587
132,K0,74.20092210852147
133,K0,81.45844607276881
134,K0,109.49758695726334
135,K0,109.16753619070907
136,K0,108.853284079371
137,K0,74.19918693464231
138,K0,110.08968122448394
139,K0,110.08915976752834
140,K0,70.48954151479845
141,K0,66.0517978055695
142,K0,66.05136960428378
143,K0,72.408028797349
144,K0,110.09330085795622
145,K0,110.08365484606789
146,K0,108.85591063162158
147,K0,109.16559339847038
148,K0,109.50075357266334
149,K0,79.9029772682695
150,K0,79.90642201957459
151,K0,72.41249055701324
152,K0,109.59732387643308
153,K0,76.66712845512657
154,K0,108.86897508517629
155,K0,109.36234709896056
156,K0,109.59735017988578
157,K0,67.13589116525213
158,K0,109.16760044457257
159,K0,76.6699101539683
160,K0,76.66760062528682
161,K0,109.4992655236592
162,K0,69.05460127860971
163,K0,109.17094375163225
164,K0,69.05488449675697
165,K0,67.13856049826609
166,K0,70.49242187631835
167,K0,109.16986327002873
168,K0,110.08658198230341
169,K0,70.49628970564862
170,K0,91.20064238887777
171,K0,109.50097354274419
172,K0,67.13715368030338
173,K0,108.86937016357649
174,K0,72.40399803256645
175,K0,109.59773174858883
176,K0,107.1621385380152
177,K0,74.20270012166752
178,K0,70.49409556051519
179,K0,109.36082647973895
180,K0,99.30970840006091
181,K0,91.36607850626584
182,K0,106.38200814971528
183,K0,81.29724050355509
184,K0,107.73923939411074
185,K0,106.85716195850323
186,K0,65.96819007829481
187,K0,65.96950618411782
188,K0,65.96724572638301
189,K0,107.75389920300557
190,K0,67.04986801054667
191,K0,65.96689445685335
192,K0,106.85357026327571
193,K0,83.77517171523151
194,K0,65.96573184570494
195,K0,106.8503072521333
196,K0,76.40549184522494
197,K0,108.196061708672
198,K0,76.41487424343308
199,K0,74.11017059435804
200,K0,83.77636021918224
201,K0,106.94157589258045
202,K0,106.9455350237151
203,K0,73.30667160865794
204,K0,73.3082570524243
205,K0,72.16713849990009
206,K0,74.10989807354954
207,K0,107.75607205003048
208,K0,81.19085911475483
209,K0,67.05131462347386
210,K0,83.77929780140292
211,K0,107.7447639885371
212,K0,76.4087977225083
213,K0,81.18429226227803
214,K0,81.17472621795062
215,K0,106.84996725534737
216,K0,76.40387002250806
217,K0,73.30138385454188
218,K0,107.754844885718
219,K0,88.75342976154592
220,K0,107.75317673358148
221,K0,90.23246575638294
222,K0,88.75008035196596
223,K0,108.22922167563512
224,K0,108.22856043656549
225,K0,107.75384614942034
226,K0,106.86442364279893
227,K0,65.96586387683277
228,K0,65.96138722228007
229,K0,73.31370080766311
230,K0,88.7521304338906
231,K0,90.22473811278647
232,K0,67.05445564587546
233,K0,65.96378937572142
234,K0,90.22564675615287
235,K0,108.22655042754066
236,K0,107.74584217447234
237,K0,107.74639061235433
238,K0,81.18838938206756
239,K0,88.75020857364615
240,K0,72.21194582974861
241,K0,74.49138981659604
242,K0,72.20817815794321
243,K0,66.31734586952659
244,K0,108.34461433003169
245,K0,105.97720079501212
246,K0,105.81607768537624
247,K0,85.13433334738748
248,K0,74.49787163602679
249,K0,98.4932512233741
250,K0,90.28094022980747
251,K0,72.20834314238022
252,K0,105.81950613903291
253,K0,105.97385463318558
254,K0,67.04215726582099
255,K0,106.68231983420462
256,K0,105.81939204976433
