user_id,K,K_limit,reward,handover_count,success
969,K4,17,,25,False
970,K4,12,836.9543757468757,9,True
971,K4,13,1171.0668213928948,13,True
972,K4,14,,15,False
973,K4,14,,15,False
974,K4,11,682.6894825040395,7,True
975,K4,10,512.5813558976639,5,True
976,K4,17,,24,False
977,K4,12,999.5308184492909,11,True
978,K4,12,922.3236258942219,10,True
979,K4,15,,20,False
980,K4,10,492.1503472512225,5,True
981,K4,16,,22,False
982,K4,15,,20,False
983,K4,12,991.4743351201845,11,True
984,K4,14,,17,False
985,K4,11,758.748664839903,8,True
986,K4,11,661.9112444717924,7,True
987,K4,13,1164.0640144735323,13,True
988,K4,13,1093.7551159640798,12,True
989,K4,17,,25,False
990,K4,13,,14,False
991,K4,13,,14,False
992,K4,13,1084.5431320316588,12,True
993,K4,15,,19,False
994,K4,12,990.1106891964334,11,True
995,K4,11,562.737419059859,6,True
996,K4,15,,18,False
997,K4,12,836.5891559142028,9,True
998,K4,11,725.4948335251174,8,True
999,K4,17,,25,False
1000,K4,16,,23,False
1001,K4,10,490.72015655921365,5,True
1002,K4,14,,16,False
1003,K4,16,,21,False
1004,K4,12,867.9055941946555,10,True
1005,K4,16,,22,False
1006,K4,13,,14,False
1007,K4,15,,20,False
1008,K4,17,,25,False
1009,K4,11,732.0450612923387,8,True
1010,K4,12,882.4792481733032,10,True
1011,K4,14,,15,False
1012,K4,15,,19,False
1013,K4,16,,22,False
1014,K4,17,,24,False
1015,K4,12,960.409926636532,11,True
1016,K4,14,,16,False
1017,K4,10,469.3774040108149,5,True
1018,K4,16,,21,False
1019,K4,13,1149.4114196186663,13,True
1020,K4,10,521.7027264625931,5,True
1021,K4,10,501.9026597197958,5,True
1022,K4,16,,21,False
1023,K4,17,,24,False
1024,K4,13,1205.8433094117731,13,True
1025,K4,13,,14,False
1026,K4,17,,25,False
1027,K4,14,,17,False
1028,K4,17,,25,False
1029,K4,14,,17,False
1030,K4,17,,25,False
1031,K4,13,1113.3201600428677,12,True
1032,K4,12,924.7114844355963,10,True
1033,K4,13,,14,False
1034,K4,16,,23,False
1035,K4,14,,15,False
1036,K4,16,,22,False
1037,K4,10,517.4579817899553,5,True
1038,K4,13,,14,False
1039,K4,10,487.93469114865843,5,True
1040,K4,17,,25,False
1041,K4,13,1173.2305857840074,13,True
1042,K4,12,1007.2828056659989,11,True
1043,K4,16,,21,False
1044,K4,11,649.9701455545296,7,True
1045,K4,10,486.2152329724253,5,True
